table_name,id,tf,n_rows,min_ts,max_ts,n_bar_seq,tf_days_min,tf_days_max,n_partial_end_true,n_partial_end_false,n_partial_start_true,n_partial_start_false,n_missing_days_true,n_missing_days_false,count_days_min,count_days_max,count_days_remaining_min,count_days_remaining_max,audit_generated_at,rows_per_bar_seq,has_snapshot_multiplicity,canonical_share,missing_days_share,tf_days_constant,tf_days_span,partial_start_share
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,13Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,4749,4749,3045,0,3045,0,0,3045,1,3045,1133,4177,2025-12-20T02:11:41.917440+00:00,3045.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,14Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,5113,5113,3045,0,3045,0,0,3045,1,3045,1863,4907,2025-12-20T02:11:41.917440+00:00,3045.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,15Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,5479,5479,3045,0,3045,0,0,3045,1,3045,37,3081,2025-12-20T02:11:41.917440+00:00,3045.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,16Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,5844,5844,3045,0,3045,0,0,3045,1,3045,2594,5638,2025-12-20T02:11:41.917440+00:00,3045.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,17Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,6209,6210,3044,1,2351,694,0,3045,1,2351,0,6209,2025-12-20T02:11:41.917440+00:00,1522.5,True,0.000328,0.0,False,1,0.772085
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,18Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,6574,6574,3045,0,3045,0,0,3045,1,3045,3324,6368,2025-12-20T02:11:41.917440+00:00,3045.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,19Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,6940,6940,3045,0,3045,0,0,3045,1,3045,2959,6003,2025-12-20T02:11:41.917440+00:00,3045.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,1M_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,101,28,31,2945,100,7,3038,0,3045,1,31,0,30,2025-12-20T02:11:41.917440+00:00,30.1485,True,0.032841,0.0,False,3,0.002299
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,1W_CAL_ANCHOR_ISO,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,436,7,7,2610,435,6,3039,0,3045,1,7,0,6,2025-12-20T02:11:41.917440+00:00,6.9839,True,0.142857,0.0,True,0,0.00197
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,1Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,9,365,366,3037,8,160,2885,0,3045,1,366,0,365,2025-12-20T02:11:41.917440+00:00,338.3333,True,0.002627,0.0,False,1,0.052545
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,20Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,7305,7305,3044,1,1256,1789,0,3045,1,1789,0,7304,2025-12-20T02:11:41.917440+00:00,1522.5,True,0.000328,0.0,True,0,0.412479
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,2M_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,51,59,62,2995,50,38,3007,0,3045,1,62,0,61,2025-12-20T02:11:41.917440+00:00,59.7059,True,0.01642,0.0,False,3,0.012479
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,2W_CAL_ANCHOR_ISO,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,219,14,14,2827,218,6,3039,0,3045,1,14,0,13,2025-12-20T02:11:41.917440+00:00,13.9041,True,0.071593,0.0,True,0,0.00197
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,2Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,5,730,731,3041,4,525,2520,0,3045,1,731,0,730,2025-12-20T02:11:41.917440+00:00,609.0,True,0.001314,0.0,False,1,0.172414
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,3M_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,34,90,92,3012,33,68,2977,0,3045,1,92,0,91,2025-12-20T02:11:41.917440+00:00,89.5588,True,0.010837,0.0,False,2,0.022332
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,3W_CAL_ANCHOR_ISO,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,146,21,21,2900,145,20,3025,0,3045,1,21,0,20,2025-12-20T02:11:41.917440+00:00,20.8562,True,0.047619,0.0,True,0,0.006568
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,3Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,3,1095,1096,3043,2,890,2155,0,3045,1,1096,0,1095,2025-12-20T02:11:41.917440+00:00,1015.0,True,0.000657,0.0,False,1,0.292282
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,4W_CAL_ANCHOR_ISO,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,110,28,28,2936,109,20,3025,0,3045,1,28,0,27,2025-12-20T02:11:41.917440+00:00,27.6818,True,0.035796,0.0,True,0,0.006568
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,4Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,3,1461,1461,3043,2,1256,1789,0,3045,1,1461,0,1460,2025-12-20T02:11:41.917440+00:00,1015.0,True,0.000657,0.0,True,0,0.412479
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,5Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,1826,1827,3044,1,1256,1789,0,3045,1,1789,0,1825,2025-12-20T02:11:41.917440+00:00,1522.5,True,0.000328,0.0,False,1,0.412479
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,6M_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,17,181,184,3029,16,160,2885,0,3045,1,184,0,183,2025-12-20T02:11:41.917440+00:00,179.1176,True,0.005255,0.0,False,3,0.052545
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,6W_CAL_ANCHOR_ISO,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,74,42,42,2972,73,20,3025,0,3045,1,42,0,41,2025-12-20T02:11:41.917440+00:00,41.1486,True,0.023974,0.0,True,0,0.006568
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,6Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,2191,2192,3044,1,1986,1059,0,3045,1,1986,0,2191,2025-12-20T02:11:41.917440+00:00,1522.5,True,0.000328,0.0,False,1,0.652217
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,7Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,2556,2557,3044,1,2351,694,0,3045,1,2351,0,2556,2025-12-20T02:11:41.917440+00:00,1522.5,True,0.000328,0.0,False,1,0.772085
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,8W_CAL_ANCHOR_ISO,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,55,56,56,2991,54,48,2997,0,3045,1,56,0,55,2025-12-20T02:11:41.917440+00:00,55.3636,True,0.017734,0.0,True,0,0.015764
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,8Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,2922,2922,3044,1,2717,328,0,3045,1,2717,0,2921,2025-12-20T02:11:41.917440+00:00,1522.5,True,0.000328,0.0,True,0,0.892282
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,9M_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,12,273,274,3036,9,68,2977,0,3045,1,274,0,273,2025-12-20T02:11:41.917440+00:00,253.75,True,0.002956,0.0,False,1,0.022332
public.cmc_price_bars_multi_tf_cal_anchor_iso,1839,9Y_CAL_ANCHOR,3045,2017-07-25 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,3287,3287,3045,0,3045,0,0,3045,1,3045,37,3081,2025-12-20T02:11:41.917440+00:00,3045.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,10W_CAL_ANCHOR_ISO,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,44,70,70,2945,43,5,2983,0,2988,1,70,0,69,2025-12-20T02:11:41.917440+00:00,67.9091,True,0.014391,0.0,True,0,0.001673
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,10Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,3652,3653,2987,1,1199,1789,0,2988,1,1789,0,3651,2025-12-20T02:11:41.917440+00:00,1494.0,True,0.000335,0.0,False,1,0.401272
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,11Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,4017,4018,2987,1,2660,328,0,2988,1,2660,0,4016,2025-12-20T02:11:41.917440+00:00,1494.0,True,0.000335,0.0,False,1,0.890228
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,12M_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,9,365,366,2980,8,103,2885,0,2988,1,366,0,365,2025-12-20T02:11:41.917440+00:00,332.0,True,0.002677,0.0,False,1,0.034471
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,12Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,4383,4383,2988,0,2988,0,0,2988,1,2988,1133,4120,2025-12-20T02:11:41.917440+00:00,2988.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,13Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,4749,4749,2988,0,2988,0,0,2988,1,2988,1133,4120,2025-12-20T02:11:41.917440+00:00,2988.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,14Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,5113,5113,2988,0,2988,0,0,2988,1,2988,1863,4850,2025-12-20T02:11:41.917440+00:00,2988.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,15Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,5479,5479,2988,0,2988,0,0,2988,1,2988,37,3024,2025-12-20T02:11:41.917440+00:00,2988.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,16Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,5844,5844,2988,0,2988,0,0,2988,1,2988,2594,5581,2025-12-20T02:11:41.917440+00:00,2988.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,17Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,6209,6210,2987,1,2294,694,0,2988,1,2294,0,6209,2025-12-20T02:11:41.917440+00:00,1494.0,True,0.000335,0.0,False,1,0.767738
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,18Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,6574,6574,2988,0,2988,0,0,2988,1,2988,3324,6311,2025-12-20T02:11:41.917440+00:00,2988.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,19Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,6940,6940,2988,0,2988,0,0,2988,1,2988,2959,5946,2025-12-20T02:11:41.917440+00:00,2988.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,1M_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,99,28,31,2890,98,11,2977,0,2988,1,31,0,30,2025-12-20T02:11:41.917440+00:00,30.1818,True,0.032798,0.0,False,3,0.003681
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,1W_CAL_ANCHOR_ISO,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,428,7,7,2561,427,5,2983,0,2988,1,7,0,6,2025-12-20T02:11:41.917440+00:00,6.9813,True,0.142905,0.0,True,0,0.001673
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,1Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,9,365,366,2980,8,103,2885,0,2988,1,366,0,365,2025-12-20T02:11:41.917440+00:00,332.0,True,0.002677,0.0,False,1,0.034471
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,20Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,7305,7305,2987,1,1199,1789,0,2988,1,1789,0,7304,2025-12-20T02:11:41.917440+00:00,1494.0,True,0.000335,0.0,True,0,0.401272
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,2M_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,50,59,62,2939,49,42,2946,0,2988,1,62,0,61,2025-12-20T02:11:41.917440+00:00,59.76,True,0.016399,0.0,False,3,0.014056
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,2W_CAL_ANCHOR_ISO,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,215,14,14,2774,214,5,2983,0,2988,1,14,0,13,2025-12-20T02:11:41.917440+00:00,13.8977,True,0.07162,0.0,True,0,0.001673
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,2Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,5,730,731,2984,4,468,2520,0,2988,1,731,0,730,2025-12-20T02:11:41.917440+00:00,597.6,True,0.001339,0.0,False,1,0.156627
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,3M_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,34,90,92,2955,33,11,2977,0,2988,1,92,0,91,2025-12-20T02:11:41.917440+00:00,87.8824,True,0.011044,0.0,False,2,0.003681
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,3W_CAL_ANCHOR_ISO,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,144,21,21,2845,143,5,2983,0,2988,1,21,0,20,2025-12-20T02:11:41.917440+00:00,20.75,True,0.047858,0.0,True,0,0.001673
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,3Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,3,1095,1096,2986,2,833,2155,0,2988,1,1096,0,1095,2025-12-20T02:11:41.917440+00:00,996.0,True,0.000669,0.0,False,1,0.278782
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,4W_CAL_ANCHOR_ISO,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,108,28,28,2881,107,19,2969,0,2988,1,28,0,27,2025-12-20T02:11:41.917440+00:00,27.6667,True,0.03581,0.0,True,0,0.006359
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,4Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,3,1461,1461,2986,2,1199,1789,0,2988,1,1461,0,1460,2025-12-20T02:11:41.917440+00:00,996.0,True,0.000669,0.0,True,0,0.401272
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,5Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,1826,1827,2987,1,1199,1789,0,2988,1,1789,0,1825,2025-12-20T02:11:41.917440+00:00,1494.0,True,0.000335,0.0,False,1,0.401272
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,6M_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,17,181,184,2972,16,103,2885,0,2988,1,184,0,183,2025-12-20T02:11:41.917440+00:00,175.7647,True,0.005355,0.0,False,3,0.034471
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,6W_CAL_ANCHOR_ISO,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,73,42,42,2916,72,5,2983,0,2988,1,42,0,41,2025-12-20T02:11:41.917440+00:00,40.9315,True,0.024096,0.0,True,0,0.001673
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,6Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,2191,2192,2987,1,1929,1059,0,2988,1,1929,0,2191,2025-12-20T02:11:41.917440+00:00,1494.0,True,0.000335,0.0,False,1,0.645582
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,7Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,2556,2557,2987,1,2294,694,0,2988,1,2294,0,2556,2025-12-20T02:11:41.917440+00:00,1494.0,True,0.000335,0.0,False,1,0.767738
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,8W_CAL_ANCHOR_ISO,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,54,56,56,2935,53,47,2941,0,2988,1,56,0,55,2025-12-20T02:11:41.917440+00:00,55.3333,True,0.017738,0.0,True,0,0.01573
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,8Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,2922,2922,2987,1,2660,328,0,2988,1,2660,0,2921,2025-12-20T02:11:41.917440+00:00,1494.0,True,0.000335,0.0,True,0,0.890228
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,9M_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,12,273,274,2979,9,11,2977,0,2988,1,274,0,273,2025-12-20T02:11:41.917440+00:00,249.0,True,0.003012,0.0,False,1,0.003681
public.cmc_price_bars_multi_tf_cal_anchor_iso,1975,9Y_CAL_ANCHOR,2988,2017-09-20 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,3287,3287,2988,0,2988,0,0,2988,1,2988,37,3024,2025-12-20T02:11:41.917440+00:00,2988.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,10W_CAL_ANCHOR_ISO,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,30,70,70,2026,29,52,2003,0,2055,1,70,0,69,2025-12-20T02:11:41.917440+00:00,68.5,True,0.014112,0.0,True,0,0.025304
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,10Y_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,3652,3653,2054,1,266,1789,0,2055,1,1789,0,3651,2025-12-20T02:11:41.917440+00:00,1027.5,True,0.000487,0.0,False,1,0.12944
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,11Y_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,4017,4018,2054,1,1727,328,0,2055,1,1727,0,4016,2025-12-20T02:11:41.917440+00:00,1027.5,True,0.000487,0.0,False,1,0.840389
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,12M_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,6,365,366,2050,5,266,1789,0,2055,1,366,0,365,2025-12-20T02:11:41.917440+00:00,342.5,True,0.002433,0.0,False,1,0.12944
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,12Y_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,4383,4383,2055,0,2055,0,0,2055,1,2055,1133,3187,2025-12-20T02:11:41.917440+00:00,2055.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,13Y_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,4749,4749,2055,0,2055,0,0,2055,1,2055,1133,3187,2025-12-20T02:11:41.917440+00:00,2055.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,14Y_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,5113,5113,2055,0,2055,0,0,2055,1,2055,1863,3917,2025-12-20T02:11:41.917440+00:00,2055.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,15Y_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,5479,5479,2055,0,2055,0,0,2055,1,2055,37,2091,2025-12-20T02:11:41.917440+00:00,2055.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,16Y_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,5844,5844,2055,0,2055,0,0,2055,1,2055,2594,4648,2025-12-20T02:11:41.917440+00:00,2055.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,17Y_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,6209,6210,2054,1,1361,694,0,2055,1,1361,0,6209,2025-12-20T02:11:41.917440+00:00,1027.5,True,0.000487,0.0,False,1,0.662287
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,18Y_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,6574,6574,2055,0,2055,0,0,2055,1,2055,3324,5378,2025-12-20T02:11:41.917440+00:00,2055.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,19Y_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,1,6940,6940,2055,0,2055,0,0,2055,1,2055,2959,5013,2025-12-20T02:11:41.917440+00:00,2055.0,True,0.0,0.0,True,0,1.0
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,1M_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,68,28,31,1988,67,21,2034,0,2055,1,31,0,30,2025-12-20T02:11:41.917440+00:00,30.2206,True,0.032603,0.0,False,3,0.010219
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,1W_CAL_ANCHOR_ISO,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,295,7,7,1761,294,3,2052,0,2055,1,7,0,6,2025-12-20T02:11:41.917440+00:00,6.9661,True,0.143066,0.0,True,0,0.00146
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,1Y_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,6,365,366,2050,5,266,1789,0,2055,1,366,0,365,2025-12-20T02:11:41.917440+00:00,342.5,True,0.002433,0.0,False,1,0.12944
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,20Y_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,7305,7305,2054,1,266,1789,0,2055,1,1789,0,7304,2025-12-20T02:11:41.917440+00:00,1027.5,True,0.000487,0.0,True,0,0.12944
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,2M_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,35,59,62,2021,34,21,2034,0,2055,1,62,0,61,2025-12-20T02:11:41.917440+00:00,58.7143,True,0.016545,0.0,False,3,0.010219
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,2W_CAL_ANCHOR_ISO,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,148,14,14,1908,147,10,2045,0,2055,1,14,0,13,2025-12-20T02:11:41.917440+00:00,13.8851,True,0.071533,0.0,True,0,0.004866
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,2Y_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,4,730,731,2052,3,266,1789,0,2055,1,731,0,730,2025-12-20T02:11:41.917440+00:00,513.75,True,0.00146,0.0,False,1,0.12944
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,3M_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,23,90,92,2033,22,82,1973,0,2055,1,92,0,91,2025-12-20T02:11:41.917440+00:00,89.3478,True,0.010706,0.0,False,2,0.039903
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,3W_CAL_ANCHOR_ISO,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,99,21,21,1957,98,17,2038,0,2055,1,21,0,20,2025-12-20T02:11:41.917440+00:00,20.7576,True,0.047689,0.0,True,0,0.008273
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,3Y_CAL_ANCHOR,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,2,1096,1096,2054,1,996,1059,0,2055,1,1059,0,1095,2025-12-20T02:11:41.917440+00:00,1027.5,True,0.000487,0.0,True,0,0.484672
public.cmc_price_bars_multi_tf_cal_anchor_iso,5426,4W_CAL_ANCHOR_ISO,2055,2020-04-10 19:59:59.999000-04:00,2025-11-24 23:59:59.999000+00:00,75,28,28,1981,74,10,2045,0,2055,1,28,0,27,2025-12-20T02:11:41.917440+00:00,27.4,True,0.03601,0.0,True,0,0.004866
